id,count
0,73.86567
1,243.25827
2,62.86283
4,76.730774
5,55.52664
10,111.2565
11,167.75388
12,262.33643
15,61.336777
17,41.624313
18,276.76538
23,238.61859
25,130.44691
26,53.337067
31,191.633
39,197.2197
40,49.59224
41,81.98865
42,
43,170.84123
51,254.80147
52,65.858444
54,72.63619
60,132.73473
61,141.33482
62,118.942635
63,45.97896
65,118.22041
66,104.974144
68,191.05971
71,47.803703
80,59.177185
82,
94,138.53261
98,250.89787
101,61.960842
102,154.57826
107,50.469833
112,287.9608
113,70.24998
115,
116,137.3857
120,93.15402
121,80.182755
122,294.60394
132,204.25644
143,45.603256
147,
150,53.34175
151,47.5577
152,261.5503
153,59.112015
155,69.77588
156,55.209743
159,201.30031
161,83.77116
163,59.232372
177,176.06874
186,67.104904
188,60.519318
190,75.08922
191,87.52319
192,195.38075
195,268.3566
200,221.50244
209,268.58154
210,62.55338
211,244.20494
214,167.47089
215,59.62764
218,112.21557
219,41.473324
222,92.71448
225,56.94439
228,286.59192
236,232.93625
241,66.00863
242,206.20671
243,249.71446
245,61.741787
247,236.20326
251,171.04065
252,78.56683
253,44.406616
254,73.53679
258,244.68103
260,
261,155.76398
265,49.111347
266,233.1546
267,201.03784
269,179.31252
270,
275,112.493225
278,62.185093
279,42.253613
286,86.42488
287,62.970695
288,183.00734
289,203.02162
293,67.65245
294,179.74135
297,
302,84.84928
303,63.45157
304,57.584057
307,106.14397
309,56.730305
311,216.93315
312,84.55563
314,223.85535
315,252.8527
319,215.97597
322,128.82027
323,
325,143.52126
327,244.37283
330,51.818928
332,217.11418
333,58.186436
338,118.771805
341,67.535904
345,84.54607
348,190.0817
349,63.023514
350,104.36507
352,
355,48.388954
356,
358,
363,146.74689
369,186.6598
371,54.670475
372,164.14632
375,267.5564
380,138.8479
388,63.197395
391,
392,215.88133
393,280.8686
394,79.582275
396,55.192604
401,61.203613
407,39.395737
409,53.65751
410,105.96245
416,112.77568
418,102.44183
420,173.70471
421,245.0783
422,172.75786
424,275.9116
