id,count
0,90.886955
1,249.72542
2,51.86261
4,94.32691
5,82.83199
10,127.532814
11,147.00584
12,239.58455
15,70.34247
17,31.406975
18,243.73381
23,231.0288
25,193.04341
26,78.51461
31,190.61916
39,223.11922
40,60.992493
41,105.71948
42,
43,187.31598
51,243.70625
52,68.6925
54,81.48253
60,150.8315
61,202.15175
62,145.9384
63,61.44357
65,131.87553
66,108.12825
68,219.06355
71,54.06624
80,90.73346
82,
94,182.10571
98,223.94926
101,88.20197
102,163.79478
107,76.63756
112,279.59818
113,79.604965
115,
116,167.6615
120,75.642136
121,84.00741
122,248.8574
132,182.89273
143,44.88497
147,
150,75.00964
151,69.37642
152,233.31941
153,78.25928
155,73.03256
156,83.38922
159,213.47998
161,75.88753
163,72.30617
177,184.2199
186,93.34396
188,65.24794
190,74.59358
191,94.35962
192,204.36444
195,235.28897
200,197.56387
209,230.25076
210,73.53132
211,275.35568
214,179.5271
215,84.9383
218,164.44948
219,49.23455
222,89.509224
225,67.44161
228,251.58682
236,231.7412
241,71.54054
242,196.18568
243,251.02995
245,61.780342
247,221.43867
251,210.54976
252,75.792015
253,71.49925
254,80.1788
258,228.60243
260,
261,203.3444
265,62.219246
266,209.85817
267,227.59665
269,175.12892
270,
275,148.84369
278,72.347145
279,61.556015
286,97.20584
287,53.97152
288,204.53937
289,193.71263
293,75.85234
294,216.93755
297,
302,111.37175
303,72.136475
304,87.95723
307,122.91963
309,61.010445
311,229.94946
312,94.94313
314,220.61829
315,243.3688
319,203.24706
322,156.44798
323,
325,205.75276
327,214.13922
330,67.73963
332,219.97008
333,73.68605
338,141.99089
341,79.520386
345,104.24675
348,170.41985
349,85.791824
350,108.650635
352,
355,62.54559
356,
358,
363,180.38756
369,211.79672
371,76.208725
372,218.84306
375,232.90823
380,206.2205
388,75.63924
391,
392,212.22574
393,244.5558
394,84.806656
396,58.588173
401,68.13356
407,61.369705
409,70.79239
410,124.72179
416,122.87332
418,118.38087
420,203.00221
421,255.2974
422,206.93974
424,246.51546
428,223.97603
429,246.4999
431,182.37927
435,27.12646
439,96.60515
441,44.05064
447,78.74324
449,223.76741
451,233.54918
452,75.3506
454,210.62086
458,253.18057
463,173.69847
467,76.99373
470,109.81736
471,155.62602
474,225.00781
478,87.08247
483,107.74287
484,186.7318
485,68.1125
486,169.61984
491,127.31207
494,107.48645
495,204.61996
497,186.25879
499,239.46635
515,143.01305
518,196.61383
521,87.491104
525,
529,218.94463
532,158.87285
534,72.07966
540,69.05146
544,244.453
547,197.49062
549,81.70132
563,63.41365
564,216.99438
567,113.59021
572,171.91003
577,209.32385
578,250.5232
585,231.4615
588,226.03227
589,188.62057
590,126.710915
592,86.61261
594,110.45257
596,79.12127
598,240.32141
599,186.69727
605,89.19306
606,158.51567
607,214.95619
608,211.00514
609,
610,214.31374
611,102.88852
614,
615,185.76549
616,212.77235
617,167.53758
618,218.46858
624,119.188675
629,183.08391
631,87.36725
633,92.47481
637,81.847466
638,151.83351
643,
644,184.14597
645,66.12748
646,199.35136
648,173.71655
650,71.892685
651,104.48795
652,228.98799
656,171.08705
657,86.636734
659,84.32227
660,197.29216
662,130.00885
665,241.20631
675,
681,167.5955
682,183.97699
685,54.521606
686,224.38054
689,74.99754
696,158.97838
703,191.89977
704,130.20203
705,169.65056
714,198.82329
717,74.98669
718,90.08731
720,74.5444
721,258.96097
723,202.20638
726,100.24972
728,201.80162
730,104.22698
731,74.8675
734,249.29881
737,68.52298
738,72.77544
745,243.17714
746,79.67829
749,203.4656
752,75.426636
753,86.79471
758,196.72255
765,104.85053
766,239.49892
768,70.77683
769,215.91486
774,190.70705
775,113.60207
781,
784,231.98012
794,88.663795
795,235.41432
796,67.82933
802,95.18681
803,90.10748
805,74.29912
806,215.36964
807,130.26472
809,65.25993
810,217.7864
812,94.64612
814,112.78749
818,213.33784
819,238.16612
825,17.78538
836,107.800385
839,178.25346
847,228.90402
848,97.16557
851,204.07066
852,172.1062
853,42.199802
857,195.62419
858,88.825356
859,196.10162
861,22.609985
867,167.57454
870,210.36821
871,203.17258
872,258.32568
874,265.03348
881,239.5724
886,171.5807
890,
895,191.49144
899,71.030975
900,222.1183
901,222.86858
902,228.73523
903,71.92192
913,233.70569
918,233.40239
923,173.61037
924,71.76323
926,59.11831
927,74.20816
930,192.24562
934,64.23727
937,190.92474
939,152.5135
941,88.89487
942,252.40479
946,216.7532
950,136.69466
953,84.799225
959,40.181564
961,60.394318
962,93.11958
964,72.1302
969,197.34813
971,160.03326
976,68.214005
978,212.01466
980,218.3539
981,200.19496
990,228.89034
993,64.924835
996,68.586655
998,249.51363
999,207.84895
1006,157.99878
1008,85.694275
1013,77.75369
1015,116.57375
1016,179.09766
1022,225.12347
1026,203.8539
1028,242.9807
1031,31.30409
1034,
1037,228.80263
1040,
1042,71.85906
1046,91.10388
1048,118.61642
1049,159.66658
1050,
1051,224.14409
1052,202.31111
1055,93.78233
1060,174.65573
1064,85.58769
1066,78.49986
1071,165.77068
1073,82.713135
1089,230.81042
1091,144.72614
1092,62.991936
1093,213.4969
1096,227.70619
1097,207.39171
1098,63.061554
1099,83.64447
1102,231.99063
1107,93.598404
1109,82.33119
1111,42.66707
1112,136.99121
1114,268.16782
1116,224.68427
1117,186.43718
1118,84.327995
1122,
1124,200.26202
1127,112.252655
1133,240.87938
1134,74.489815
1135,173.75905
1139,233.34329
1143,
1150,95.112564
1151,127.566475
1153,220.43733
1155,61.489784
1162,67.9225
1163,195.03018
1166,25.260275
1171,63.355556
1172,65.82041
1173,227.04976
1174,88.97675
1177,108.95134
1178,89.92248
1184,100.31423
1185,128.32799
1186,100.52563
1187,219.31685
1188,235.60356
1191,188.93065
1207,121.025986
1213,86.21647
1215,179.46715
1223,234.27483
1227,143.04124
1236,
1237,
1238,96.69183
1241,68.25868
1248,77.46452
1250,71.90544
1251,214.67328
1253,106.11236
1255,139.72916
1257,243.85768
1261,123.77469
1262,242.55803
1265,189.37177
1273,225.23114
1277,214.76848
1278,150.39537
1280,94.45106
1284,170.3669
1285,240.35722
1288,91.01265
1295,128.5171
1297,269.6829
1299,230.58144
1304,204.53235
1308,64.42378
1310,132.83093
1311,158.13957
1314,72.90847
1315,136.84819
1318,27.367739
1320,245.82758
1321,217.46678
1322,213.42117
1330,180.79358
1333,203.87453
1334,195.72586
1341,214.24461
1344,160.87762
1351,211.20226
1354,57.22666
1356,
1363,146.26399
1365,203.93288
1369,168.29274
1373,111.71501
1375,133.83574
1377,66.19149
1379,209.77531
1380,223.73708
1381,119.70817
1384,180.14473
1390,220.49446
1393,219.7856
1395,
1399,217.98842
1400,102.89995
1401,107.50836
1404,215.90337
1408,85.11304
1409,30.51039
1413,196.25755
1416,217.08739
1418,127.99655
1423,82.759155
1424,60.730553
1425,71.82164
1433,251.58762
1434,175.28004
1436,227.03761
1442,215.77644
1444,63.787334
1445,183.2672
1452,231.57329
1455,197.57161
1462,
1467,31.704306
1472,70.876434
1475,104.362976
1493,174.06297
1501,199.81236
1503,233.54698
1504,233.55177
1505,62.802135
1511,240.17552
1512,
1513,176.13353
1514,96.4479
1528,244.14108
1533,256.25357
1534,62.88423
1536,187.01741
1537,60.0166
1539,88.56406
1550,202.84169
1552,188.8793
1554,202.01924
1555,240.02196
1556,49.66075
1559,71.591675
1563,226.02959
1566,232.08371
1567,97.85493
1568,79.945915
1571,203.24338
1572,67.37153
1574,
1577,86.74344
1583,56.36199
1585,85.715836
1586,212.90637
1587,215.64917
1596,192.98976
1602,76.77845
1604,93.84551
1605,70.46294
1610,234.68022
1611,145.52534
1616,95.71915
1617,148.76985
1618,72.95035
1622,50.586117
1623,61.61063
1628,231.31004
1631,60.6173
1632,222.24968
1633,204.54106
1634,233.7657
1636,219.30455
1637,148.29448
1643,85.658714
1644,150.02919
1646,106.14579
1648,200.07558
1651,84.09249
1656,54.60192
1658,148.06558
1659,67.0217
1665,98.405396
1666,145.68755
1670,93.92336
1674,191.95157
1679,241.93352
1680,238.92848
1683,254.50937
1686,67.27947
1691,148.29283
1693,61.18033
1696,90.471436
1697,127.37399
1703,95.13399
1706,64.243675
1709,212.87578
1710,74.53342
1712,
1713,178.6389
1718,253.46553
1719,212.5237
1722,220.22063
1723,180.40996
1724,221.76268
1728,65.33922
1730,90.190445
1732,63.24256
1737,59.528793
1745,65.36318
1747,87.363434
1748,87.09881
1755,141.58235
1759,87.07451
1761,224.35616
1764,190.30876
1765,200.70705
1766,62.75741
1768,56.995728
1770,72.84157
1771,192.37402
1774,113.627426
1785,163.85379
1788,240.85481
1792,83.842224
1794,197.56836
1797,152.10231
1798,65.35828
1799,254.19594
1802,142.84435
1806,76.49569
1808,81.6841
1810,224.1303
1818,31.338354
1819,238.26059
1820,243.95662
1822,200.88458
1826,245.71933
1827,196.21382
1835,85.71513
1841,125.989685
1842,128.8984
1843,96.37491
1846,55.671127
1849,69.12986
1850,253.20003
1851,108.40631
1857,
1858,194.33144
1860,121.31176
1861,208.01305
1864,92.82791
1869,229.35716
1871,
1872,27.659725
1875,59.002182
1878,263.05823
1879,215.07611
1885,47.110016
1888,100.94396
1889,61.12878
1890,137.18858
1896,155.69554
1897,231.0504
1898,
1900,89.378845
1905,82.720276
1908,98.357925
1909,138.03738
1913,
1918,110.16417
1922,268.2008
1923,172.28734
1925,212.21776
1926,157.68015
1927,237.97928
1930,200.53917
1935,86.12452
1939,97.3244
1942,122.43611
1943,
1948,276.3878
1949,219.29619
1951,138.8909
1953,126.5289
1959,
1963,70.59651
1967,194.73616
1973,213.2716
1975,87.29352
1976,64.372055
1990,132.12907
1993,116.71748
1997,82.97826
1999,174.2513
2001,198.98537
2004,68.576675
2010,141.2448
2013,157.40282
2017,236.58334
2021,133.23083
2023,79.76755
2026,203.02994
2037,71.43855
2039,79.557106
2041,62.070015
2046,56.728813
