id,count
0,78.302246
1,266.59406
2,42.0863
4,89.37378
5,59.624393
10,119.454025
11,165.40004
12,270.56128
15,64.22778
17,19.665524
18,264.39105
23,230.34172
25,181.99887
26,54.928448
31,200.17157
39,225.6186
40,49.220547
41,93.541885
42,
43,170.72679
51,258.96448
52,64.39455
54,76.841995
60,150.33685
61,184.24072
62,137.66164
63,49.81811
65,124.93596
66,108.060165
68,229.28557
71,45.935474
80,68.812744
82,
94,166.42743
98,242.07916
101,77.68521
102,167.89992
107,64.51472
112,293.9541
113,66.85443
115,
116,146.80257
120,81.98219
121,74.69663
122,280.63425
132,199.92445
143,30.540619
147,
150,64.21939
151,52.623222
152,253.66533
153,59.519844
155,67.66195
156,79.99776
159,206.70096
161,71.17233
163,54.705696
177,176.62769
186,81.53705
188,61.274612
190,74.59667
191,100.998856
192,219.3842
195,267.51813
200,216.3222
209,260.25867
210,61.56815
211,284.52762
214,189.96985
215,68.26482
218,148.34494
219,37.237366
222,88.19803
225,58.91906
228,269.1469
236,233.62396
241,60.675236
242,216.75111
243,253.07869
245,59.717815
247,239.64796
251,215.77568
252,72.56296
253,50.408306
254,78.87056
258,244.58113
260,
261,195.45462
265,46.51298
266,233.3597
267,240.4621
269,176.59424
270,
275,136.41531
278,64.5774
279,44.311317
286,85.5352
287,54.55396
288,207.75916
289,205.0103
293,65.586754
294,226.83824
297,
302,100.942924
303,67.748085
304,65.16559
307,113.36209
309,56.797905
311,226.87221
312,78.561386
314,235.6651
315,251.30621
319,218.71893
322,141.83995
323,
325,198.15256
327,236.6601
330,52.552486
332,217.58322
333,54.014202
338,137.46527
341,78.389915
345,89.70543
348,190.27878
349,61.14603
350,98.107475
352,
355,53.048763
356,
358,
363,174.88406
369,214.25461
371,67.631615
372,215.39587
375,258.0017
380,193.25642
388,59.805206
391,
392,234.62723
393,270.1365
394,81.033875
396,54.90249
401,64.7059
407,48.873466
409,47.124393
410,116.4364
416,121.81222
418,104.12869
420,193.57924
421,261.0036
422,214.16978
424,264.07776
428,243.65964
429,267.45734
431,189.19864
435,8.406281
439,86.61224
441,24.14059
447,52.16418
449,223.04254
451,242.33328
452,72.02719
454,228.4483
