id,count
0,74.697914
1,261.5654
2,42.266483
4,84.09094
5,63.79274
10,126.34364
11,148.40034
12,263.36337
15,58.527935
17,9.678055
18,256.8301
23,242.78447
25,188.91902
26,55.114685
31,196.66995
39,233.3301
40,42.53061
41,101.18698
42,
43,196.03305
51,258.35852
52,60.962685
54,74.85014
60,155.359
61,203.20306
62,147.07558
63,44.080605
65,133.76448
66,104.28699
68,228.21571
71,46.399063
80,66.495224
82,
94,192.99849
98,233.37769
101,65.93477
102,175.34041
107,63.4198
112,297.634
113,72.123344
115,
116,175.06493
120,81.53125
121,81.1656
122,268.60587
132,192.60005
143,19.971102
147,
150,52.599438
151,47.01614
152,252.35068
153,67.11969
155,68.971954
156,79.20502
159,229.11003
161,73.12973
163,60.340084
177,195.47006
186,75.303635
188,64.15996
190,76.669235
191,89.3504
192,209.52792
195,254.00537
200,208.31293
209,247.05428
210,64.14467
211,286.39005
214,174.90602
215,65.03929
218,156.10213
219,26.16984
222,87.11704
225,53.455727
228,268.5793
236,244.52748
241,64.99898
242,208.0917
243,260.65244
245,64.13596
247,232.83731
251,216.6909
252,73.79854
253,40.621338
254,68.920494
258,235.80217
260,
261,213.76428
265,49.12233
266,225.30266
267,231.16264
269,187.29295
270,
275,147.43304
278,67.84247
279,32.44012
286,91.078445
287,57.239616
288,204.86456
289,195.34242
293,69.73009
294,217.4213
297,
302,89.52068
303,70.22923
304,70.57075
307,122.47206
309,53.352737
311,247.4486
312,90.23002
314,239.4199
315,255.81088
319,210.23387
322,158.82411
323,
325,203.74384
327,227.91652
330,50.19525
332,233.83246
333,63.792427
338,142.47224
341,66.29413
345,98.36856
348,169.7151
349,75.94784
350,107.85994
352,
355,45.38625
356,
358,
363,191.11278
369,222.11533
371,55.25823
372,223.27847
375,252.80518
380,200.2585
388,64.17163
391,
392,220.2628
393,261.93155
394,74.5056
396,56.39399
401,60.4711
407,52.058514
409,57.118668
410,111.272125
416,120.62108
418,121.07008
420,213.3622
421,272.7192
422,215.25545
424,259.44418
428,231.68909
429,261.72952
431,181.74623
435,-7.0508423
439,94.64904
441,10.025521
447,51.966316
449,230.22086
451,241.45172
452,73.123566
454,215.11607
458,272.594
463,183.40009
467,56.477566
470,107.27891
471,167.58769
474,246.502
478,71.85791
483,97.15044
484,186.9984
485,66.74997
486,174.24846
491,107.97516
494,89.79692
495,204.96596
497,186.00876
499,246.19801
515,138.25172
518,202.38472
521,88.735596
525,
529,234.68462
532,166.09819
534,55.401936
540,55.69057
544,259.81528
547,208.42714
549,69.545395
563,40.626736
564,231.07475
567,93.51547
572,165.03075
577,212.72374
578,262.5465
585,240.56999
588,230.57396
589,181.69896
590,129.07991
592,66.19182
594,107.71678
596,63.092083
598,250.78793
599,195.89568
605,78.036766
606,162.47115
607,219.208
608,220.51646
609,
610,226.55318
611,100.185715
614,
615,191.94847
616,233.0928
617,174.52162
618,223.73943
624,99.69862
629,197.29503
631,73.266
633,80.4315
637,71.19653
638,134.33092
643,
644,184.21443
645,55.75253
646,205.84236
648,183.0175
650,72.42224
651,84.914795
652,243.52884
656,167.3141
657,75.43399
659,63.5623
660,200.25914
662,125.34126
665,261.93018
675,
681,169.06554
682,189.39912
685,63.71738
686,235.91925
689,63.942734
696,165.28624
703,188.91978
704,112.33375
705,167.66191
714,209.87767
717,71.74404
718,69.74437
720,71.82066
721,280.55005
723,206.47992
726,84.46402
728,197.87209
730,92.940506
731,72.06961
734,261.6143
737,56.049885
738,66.16848
745,243.75504
746,65.147095
749,221.00838
752,57.41884
753,77.858826
758,206.47502
765,74.86632
766,255.13094
768,55.448463
769,228.32988
774,200.3635
775,110.92856
781,
784,249.61496
794,85.40037
795,244.02606
796,57.54179
802,85.85393
803,94.48384
805,56.24684
806,237.33302
807,119.57284
809,55.412865
810,223.68303
812,82.6825
814,93.25789
818,231.8907
819,250.20874
825,-23.261892
836,101.600685
839,176.6229
847,241.96513
848,88.07044
851,206.79301
852,180.06172
853,15.384638
857,204.03569
858,73.31749
859,201.66539
861,-15.141667
867,166.57784
870,213.45493
871,213.96059
872,282.71112
874,291.0831
881,249.2358
886,176.79883
890,
895,201.06566
899,50.217133
900,236.20558
901,232.92865
902,244.5105
903,77.72474
913,245.17822
918,240.05333
923,173.08478
924,63.39229
926,49.956474
927,69.67247
930,192.15865
934,52.160774
937,195.07294
939,150.51733
941,83.34977
942,272.64505
946,224.34177
950,125.264084
953,68.7874
959,28.337414
961,49.313484
962,86.1635
964,57.53487
969,199.84323
971,163.10857
976,65.23937
978,224.68913
980,228.51912
981,205.29424
990,244.82396
993,63.619133
996,69.38838
998,263.52094
999,216.70592
1006,168.08614
1008,64.826454
1013,75.35497
