id,count
0,78.46616
1,278.50876
2,65.24219
4,93.68141
5,70.887405
10,123.92646
11,145.39168
12,267.03497
15,69.66248
17,39.065575
18,257.14874
23,225.92601
25,178.058
26,62.522877
31,185.52217
39,233.2478
40,55.348892
41,112.97151
42,
43,179.48863
51,260.3451
52,68.76532
54,84.99972
60,145.4382
61,185.99332
62,130.63454
63,51.90524
65,133.47688
66,112.11069
68,216.36586
71,65.31025
80,69.91858
82,
94,175.45709
98,244.20052
101,77.756714
102,157.99263
107,77.04766
112,300.95648
113,79.40749
115,
116,164.16077
120,84.296364
121,81.10743
122,274.65002
132,185.28828
143,50.54749
147,
150,59.66997
151,62.207485
152,248.09023
153,80.724075
155,78.13114
156,87.40004
159,208.91951
161,79.06956
163,65.86674
177,183.45193
186,81.513985
188,69.53024
190,86.544106
191,88.46641
192,209.63893
195,259.1254
200,201.40541
209,250.35582
210,73.287186
211,293.78143
214,175.29031
215,77.63813
218,149.17723
219,43.250565
222,88.55848
225,63.510822
228,259.74585
236,242.88878
241,71.72254
242,206.2793
243,257.40598
245,81.31442
247,233.1923
251,204.22078
252,78.66511
253,61.42361
254,72.568275
258,251.15948
260,
261,202.65092
265,59.26964
266,213.37985
267,232.59438
269,169.66588
270,
275,130.87404
278,82.95784
279,45.508953
286,98.04453
287,63.22263
288,212.3725
289,201.23433
293,74.37184
294,228.26976
297,
302,96.36054
303,76.88433
304,77.84027
307,116.83123
309,66.954895
311,236.3513
312,115.91865
314,234.935
315,253.7176
319,217.04509
322,147.7143
323,
325,204.50616
327,216.53035
330,63.23369
332,214.85344
333,65.6722
338,134.4624
341,76.117226
345,111.814926
348,183.16904
349,75.447075
350,103.04872
352,
355,52.3426
356,
358,
363,167.17793
369,219.11473
371,63.12796
372,218.06427
375,243.8782
380,194.64206
388,65.98291
391,
392,213.0124
393,261.85645
394,79.685616
396,71.04592
401,67.77433
407,60.46137
409,57.743702
410,112.90678
416,116.10343
418,105.310585
420,204.05438
421,264.60504
422,206.00557
424,262.85828
428,231.72493
429,264.41583
431,176.7518
435,17.41353
439,93.64892
441,41.587444
447,66.243996
449,215.09624
451,248.55458
452,85.59017
454,223.57867
458,280.2351
463,170.42278
467,71.78298
470,109.461395
471,145.54886
474,242.10138
478,83.51586
483,100.390015
484,189.06929
485,80.921364
486,164.91704
491,104.9815
494,93.795525
495,201.40836
497,186.95587
499,247.81992
515,131.92247
518,215.4358
521,92.46592
525,
529,238.34547
532,151.23055
534,68.97318
540,59.580624
544,242.29958
547,188.1522
549,71.72513
563,57.847473
564,225.1631
567,98.11273
572,156.55048
577,206.58194
578,263.88538
585,242.76825
588,230.50316
589,175.22353
590,119.75854
592,77.23928
594,115.773994
596,74.46083
598,255.41583
599,180.10793
605,86.78122
606,137.25005
607,220.87413
608,225.00032
609,
610,231.01471
611,105.52605
614,
615,199.80775
616,228.63174
617,168.96217
618,228.73907
624,100.88842
629,188.48366
631,83.838806
633,87.28839
637,82.559235
638,123.67738
643,
644,189.56679
645,71.41687
646,206.3991
648,181.27524
650,80.88778
651,89.617836
652,254.6122
656,163.95216
657,88.09448
659,68.60235
660,208.21034
662,123.3621
665,267.39362
675,
681,163.8281
682,195.91138
685,67.58199
686,237.11115
689,76.2117
696,156.80484
703,192.24937
704,106.19344
705,167.8918
714,210.30836
717,76.61642
718,79.25524
720,76.01063
721,282.3519
723,212.67702
726,90.204636
728,188.44716
730,85.56109
731,85.90759
734,252.48242
737,69.07
738,70.15127
745,239.07368
746,77.550804
749,223.1576
752,69.04095
753,85.25092
758,201.56313
765,80.37647
766,258.15106
768,69.232994
769,209.38799
774,206.36465
775,110.22749
781,
784,248.18158
794,98.0525
795,259.54178
796,74.76324
802,109.109764
803,102.24397
805,67.56794
806,235.39732
807,110.46552
809,64.342155
810,235.2805
812,87.825935
814,95.83059
818,232.87527
819,247.29489
825,2.581426
836,95.853745
839,178.69191
847,240.50804
848,91.516594
851,198.52644
852,162.41106
853,47.49219
857,201.37971
858,85.008224
859,210.5623
861,9.711832
867,162.38077
870,215.47815
871,216.31895
872,260.71878
874,267.56833
881,245.21826
886,172.13129
890,
895,192.36229
899,64.501015
900,247.12079
901,241.66785
902,225.4835
903,89.26994
913,246.53693
918,248.03471
923,182.34586
924,77.679924
926,65.796486
927,73.46266
930,187.84084
934,60.668854
937,187.80144
939,152.36058
941,83.384605
942,272.65128
946,224.02849
950,111.56274
953,72.55625
959,58.867493
961,59.63681
962,94.4226
964,74.99073
969,206.48755
971,170.82646
976,73.31509
978,222.5548
980,224.75665
981,202.81116
990,247.85484
993,74.490715
996,83.75851
998,273.48767
999,218.60571
1006,146.00249
1008,77.008446
1013,77.06549
1015,102.20413
1016,161.4431
1022,247.67946
1026,201.74617
1028,259.6554
1031,29.586306
1034,
1037,232.42592
1040,
1042,78.462166
1046,100.86988
1048,111.81425
1049,153.61514
1050,
1051,238.41115
1052,201.6811
1055,97.005005
1060,179.34944
1064,94.59968
1066,69.400604
1071,146.82228
1073,79.290215
1089,238.39897
1091,135.81485
1092,69.9855
1093,225.59679
1096,238.35637
1097,213.4835
1098,63.849693
1099,76.16375
1102,249.63307
1107,83.82644
1109,87.675255
1111,34.725647
1112,125.19365
1114,283.86072
1116,247.48964
1117,173.54213
1118,79.96929
1122,
1124,190.14488
1127,92.08074
1133,252.08632
1134,72.663155
1135,163.76482
1139,245.16765
1143,
1150,90.12052
1151,112.064186
1153,235.28261
1155,82.03778
1162,64.604
1163,210.71722
1166,14.37018
1171,71.47942
1172,61.94947
1173,235.12262
1174,91.93032
1177,98.8479
1178,101.76001
1184,85.535194
1185,127.95049
1186,101.334526
1187,232.35487
1188,245.88644
1191,181.47145
1207,111.95442
1213,72.33999
1215,157.01218
1223,243.28954
1227,137.94283
1236,
1237,
1238,83.26459
1241,67.27771
1248,69.90539
1250,56.40806
1251,220.67525
1253,91.38143
1255,114.81801
1257,258.3144
1261,101.843666
1262,268.4505
1265,195.26852
1273,243.48009
1277,217.9225
1278,136.926
1280,89.72345
1284,146.4858
1285,270.78183
1288,80.121346
1295,117.89929
1297,300.92804
1299,238.38057
1304,209.15419
1308,82.75156
1310,110.09875
1311,155.85364
1314,93.02705
1315,118.47053
1318,39.104794
1320,261.06262
1321,235.29073
1322,224.14551
1330,172.89897
1333,213.59789
1334,199.84648
1341,223.45518
1344,167.96324
1351,230.44046
1354,75.127754
1356,
1363,124.51228
1365,197.68947
1369,170.75592
1373,95.03444
1375,131.30171
1377,50.594875
1379,230.56056
1380,234.21297
1381,99.10454
1384,182.60017
1390,233.76303
1393,232.51508
1395,
1399,238.49135
1400,86.612076
1401,98.861885
1404,224.43843
1408,75.37039
1409,27.955801
1413,200.46843
1416,230.83119
1418,101.722694
1423,90.99826
1424,61.426395
1425,72.93095
1433,256.21152
1434,176.74026
1436,249.02718
1442,215.72784
1444,61.59416
1445,177.14189
1452,249.25267
1455,201.45723
1462,
1467,32.16601
1472,87.43861
1475,93.73243
1493,151.68423
1501,221.52333
1503,252.36404
1504,250.99327
1505,57.841885
1511,243.38364
1512,
1513,180.34267
1514,83.3068
1528,264.4564
1533,274.9398
1534,60.93101
1536,195.51192
1537,73.64593
1539,101.03035
1550,201.02089
1552,201.74608
1554,203.84958
1555,251.97253
1556,60.23852
1559,65.20416
1563,230.16122
1566,233.34502
1567,107.45713
1568,76.226875
1571,218.62347
1572,64.01703
1574,
1577,70.66399
1583,69.00963
1585,74.58105
1586,205.69466
1587,221.3434
1596,188.92805
1602,76.44169
1604,83.37739
1605,56.459496
1610,246.98332
1611,138.03189
1616,79.847206
1617,122.45423
1618,67.71705
1622,61.200382
1623,56.55773
1628,244.54562
1631,50.640285
1632,215.90747
1633,217.50267
1634,262.54388
1636,238.71059
1637,135.62755
1643,87.899376
1644,123.972595
1646,94.33752
1648,212.49551
1651,85.34752
1656,63.407616
1658,138.53584
1659,63.747112
1665,87.88761
1666,138.46053
1670,96.03385
1674,197.94029
1679,250.91412
1680,244.17715
1683,274.99823
1686,54.898136
1691,126.71729
1693,64.57383
1696,79.10296
1697,109.91016
1703,88.1184
1706,56.353233
1709,217.02773
1710,80.704544
1712,
1713,167.80861
1718,278.37833
1719,215.23213
1722,221.18982
1723,174.7053
1724,245.53244
1728,60.660564
1730,81.873314
1732,69.22263
1737,51.68574
1745,59.876423
1747,76.538124
1748,83.90742
1755,131.56642
1759,69.07252
1761,232.98782
1764,204.05095
1765,195.98013
1766,64.954926
1768,53.90663
1770,62.670708
1771,193.70532
1774,101.34652
1785,161.99648
1788,265.9254
1792,74.35665
1794,209.83449
1797,138.21002
1798,49.899223
1799,257.27948
1802,116.358635
1806,69.96868
1808,83.8332
1810,227.92113
1818,30.667906
1819,251.60011
1820,248.51442
1822,212.12224
1826,253.62479
1827,202.96033
1835,77.79119
1841,118.612366
1842,136.69649
1843,83.081825
1846,56.80231
1849,64.32241
1850,269.05292
1851,108.695335
1857,
1858,194.93222
1860,102.02685
1861,226.64156
1864,84.33311
1869,250.54865
1871,
1872,25.641243
1875,72.295494
1878,280.26117
1879,226.8889
1885,57.698017
1888,100.62771
1889,51.637676
1890,120.89216
1896,161.52325
1897,230.15674
1898,
1900,74.154755
1905,77.35669
1908,90.644295
1909,119.35946
1913,
1918,108.98728
1922,276.29294
1923,152.03882
1925,233.51183
1926,168.63045
1927,254.81618
1930,207.27168
1935,76.6704
1939,98.29469
1942,107.18985
1943,
1948,299.06638
1949,227.27202
1951,122.99562
1953,111.55746
1959,
1963,75.58733
1967,199.91228
1973,211.66771
1975,84.83697
1976,50.116425
1990,117.94295
1993,114.406876
1997,80.75676
1999,154.63097
2001,212.8445
2004,71.96264
2010,121.24079
2013,155.60344
2017,258.39413
2021,112.274055
2023,73.18194
2026,199.06555
2037,75.07252
2039,91.645805
2041,67.71171
2046,69.71902
2050,82.04685
2060,240.3394
2067,129.29271
2069,214.51625
2072,208.36224
2074,190.55177
2079,163.94704
2083,74.760445
2085,84.700905
2087,59.816055
2093,171.31009
2094,68.57952
2097,80.41886
2103,94.62034
2104,
2107,244.325
2108,51.649124
2110,47.592693
2115,254.09074
2117,71.12777
2125,255.59677
2127,270.63068
2133,62.749073
2134,262.6041
2135,130.33305
2141,229.40291
2143,65.08968
2145,57.41515
2146,79.59628
2147,233.16203
2148,
2149,
2165,116.50502
2166,173.6682
2177,99.021126
