id,count
0,97.03055
1,231.48117
2,41.900486
4,103.99507
5,80.27853
10,139.88925
11,151.29724
12,220.2887
15,68.518036
17,5.3805695
18,226.7539
23,215.96172
25,169.6886
26,83.04202
31,198.68533
39,197.14229
40,55.218826
41,120.781555
42,
43,186.49158
51,225.22087
52,64.87614
54,85.72619
60,168.84091
61,187.80225
62,153.92004
63,53.588226
65,145.86563
66,128.73724
68,191.91916
71,49.5519
80,91.368355
82,
94,190.28703
98,211.79543
101,82.04004
102,179.50433
107,89.92614
112,238.1901
113,68.418106
115,
116,171.11569
120,94.466354
121,69.25067
122,233.94258
132,182.79382
143,27.412813
147,
150,69.72798
151,69.50039
152,221.5612
153,93.65924
155,72.622665
156,97.45811
159,205.55083
161,95.43985
163,91.08857
177,185.56708
186,89.34718
188,77.29151
190,90.57516
191,96.03586
192,182.75758
195,221.58467
200,190.45453
209,220.34595
210,61.132298
211,235.82922
214,174.93431
215,90.35654
218,153.59834
219,45.16298
222,107.76302
225,64.85663
228,232.63847
236,216.88664
241,87.83219
242,191.65207
243,227.4399
245,78.21101
247,218.70259
251,194.51758
252,92.40437
253,65.07221
254,77.37906
258,214.77303
260,
261,189.66153
265,75.05422
266,210.11194
267,199.094
269,178.77155
270,
275,150.24295
278,81.35227
279,54.53269
286,114.69536
287,68.371315
288,204.85666
289,187.19194
293,91.98009
294,187.18587
297,
302,107.8284
303,65.2428
304,86.39172
307,143.40039
309,61.47184
311,215.10132
312,107.182755
314,215.89438
315,223.27371
319,199.82037
322,162.68187
323,
325,187.25299
327,210.86789
330,66.95295
332,208.02722
333,90.537796
338,159.73132
341,82.75339
345,121.71243
348,170.73878
349,104.56111
350,131.13779
352,
355,54.33945
356,
358,
363,182.2106
369,201.39859
371,72.80093
372,198.76123
375,224.99593
380,184.70508
388,89.76364
391,
392,190.39105
393,227.41681
394,86.935974
396,66.48333
401,62.86048
407,58.542538
409,93.5478
410,132.37216
416,115.35884
418,133.45914
420,199.09746
421,222.63
422,197.86603
424,227.51114
428,198.7977
429,218.36363
431,172.6055
435,-11.144006
439,119.58371
441,23.510796
447,77.53103
449,197.57373
451,211.38881
452,81.550705
454,184.16443
458,224.2557
463,182.2614
467,71.336754
470,117.03561
471,166.32045
474,219.01616
478,97.717064
483,106.74736
484,168.7771
485,82.0717
486,174.12912
491,123.567345
494,105.39688
495,188.47397
497,184.22745
499,213.83766
515,145.64291
518,195.52159
521,106.99704
525,
529,211.7574
532,175.30191
534,73.60136
540,82.64823
544,225.96017
547,194.06792
549,99.68021
563,60.950165
564,209.84659
567,108.01348
572,159.29874
577,183.72298
578,228.6818
585,212.17783
588,202.72403
589,172.18439
590,143.46664
592,78.68916
594,119.79643
596,77.332664
598,211.91933
599,187.03491
605,91.163246
606,162.90717
607,196.78772
608,203.63681
609,
610,208.07928
611,109.89008
614,
615,184.62996
616,208.16165
617,168.90106
618,193.75533
624,115.28516
629,194.90335
631,104.35657
633,86.63118
637,84.11339
638,143.51816
643,
644,184.1341
645,67.76332
646,182.8494
648,174.99863
650,85.07075
651,102.22179
652,227.56828
656,169.21246
657,97.249504
659,81.61008
660,176.99306
662,147.67436
665,226.09317
675,
681,175.1691
682,189.12967
685,69.74801
686,211.05162
689,75.350975
696,170.34772
703,185.57524
704,124.06307
705,169.80965
714,196.43433
717,74.7442
718,81.00571
720,89.09244
721,232.99197
723,200.17743
726,92.621254
728,182.44579
730,108.990036
731,83.91051
734,228.05745
737,59.426723
738,86.24467
745,206.85083
746,72.836
749,197.0637
752,68.736145
753,79.48616
758,195.67314
765,91.14018
766,214.39375
768,69.25931
769,207.41591
774,190.07841
775,129.56458
781,
784,218.66975
794,108.07658
795,223.90094
796,73.86731
802,106.33217
803,109.99675
805,64.7875
806,220.28381
807,133.19214
809,59.297424
810,205.75842
812,90.624596
814,112.53642
818,207.15387
819,220.07181
825,-32.17255
836,88.97006
839,171.33029
847,218.73325
848,91.43182
851,184.07239
852,179.23476
853,23.206516
857,192.46297
858,100.5397
859,196.66428
861,-22.3966
867,156.4052
870,184.89594
871,210.58856
872,237.32181
874,239.31166
881,220.13492
886,174.57504
890,
895,186.99622
899,81.56532
900,213.3246
901,217.92369
902,211.77963
903,91.22125
913,221.25566
918,219.0232
923,174.08679
924,73.448944
926,69.63133
927,88.128265
930,179.91977
934,53.08816
937,182.72458
939,152.50995
941,102.92146
942,235.39235
946,202.63571
950,133.65685
953,84.11973
959,22.18131
961,51.51669
962,99.373566
964,82.45193
969,177.15512
971,167.41003
976,72.04437
978,204.16104
980,208.44743
981,184.75249
990,223.17847
993,72.82663
996,86.13048
998,223.55719
999,200.97012
1006,168.57071
1008,79.69318
1013,91.30054
1015,119.59299
1016,164.38367
1022,213.70679
1026,193.74225
1028,223.62564
1031,13.57173
1034,
1037,215.34729
1040,
1042,84.859985
1046,109.01169
1048,125.43816
1049,166.13718
1050,
1051,208.90741
1052,205.9379
1055,101.731224
1060,178.9372
1064,105.399796
1066,69.95653
1071,165.337
1073,80.47122
1089,205.34941
1091,134.12418
1092,77.561905
1093,212.21155
1096,209.77986
1097,190.34793
1098,73.73326
1099,74.1114
1102,223.81082
1107,91.84781
1109,87.36374
1111,29.871977
1112,154.2143
1114,243.40346
1116,218.63199
1117,171.87758
1118,79.95796
1122,
1124,193.56714
1127,105.97506
1133,211.21423
1134,78.15904
1135,168.60223
1139,210.48366
1143,
1150,98.11324
1151,145.70544
1153,215.27347
