id,count
0,95.53423
1,217.64285
2,97.283165
4,88.50967
5,-0.6864141
10,101.94684
11,179.90724
12,261.96487
15,90.04267
17,67.21222
18,306.23737
23,251.71303
25,181.9785
26,80.31419
31,193.59915
39,236.38977
40,75.66098
41,94.66661
42,
43,175.66808
51,244.41672
52,70.91653
54,86.23914
60,105.921844
61,169.4296
62,108.2401
63,31.20366
65,105.99036
66,92.14478
68,259.3432
71,69.96463
80,83.12517
82,
94,129.17468
98,261.65845
101,98.11339
102,119.319885
107,71.53708
112,321.4729
113,103.427
115,
116,135.6246
120,79.16322
121,75.7485
122,290.19455
132,216.92654
143,50.305336
147,
150,63.385098
151,67.23721
152,249.08334
153,64.89986
155,98.339775
156,61.086315
159,195.8034
161,69.78371
163,53.46796
177,173.3175
186,92.60835
188,56.35358
190,64.72851
191,100.97474
192,226.59773
195,284.61334
200,220.82439
209,267.29318
210,95.38796
211,267.19513
214,198.76703
215,82.36872
218,136.51935
219,70.96657
222,79.68129
225,69.49395
228,299.9466
236,229.32758
241,57.992947
242,203.76749
243,266.3847
245,55.0564
247,217.54594
251,192.91156
252,69.11153
253,78.49916
254,71.993675
258,259.16486
260,
261,190.75287
265,49.76583
266,243.22565
267,247.53186
269,180.45134
270,
275,128.6264
278,68.47216
279,68.78045
286,74.57002
287,52.088406
288,179.58745
289,197.24582
293,59.587624
294,210.3088
297,
302,118.89197
303,92.3545
304,-6.028577
307,98.39362
309,79.80174
311,214.22446
312,74.1342
314,191.15347
315,262.62515
319,202.23322
322,120.84555
323,
325,170.21005
327,272.6819
330,71.82277
332,224.04236
333,54.99715
338,108.63852
341,76.76692
345,79.17724
348,168.11534
349,60.203568
350,81.04933
352,
355,26.044706
356,
358,
363,141.93463
369,180.30893
371,56.86199
372,187.56325
375,267.02164
380,168.98328
388,57.433163
391,
392,245.4131
393,283.7753
394,104.873
396,57.977398
401,65.98244
407,44.771374
409,49.544147
410,111.934616
416,132.3396
418,91.290985
420,165.55588
421,287.61273
422,167.71906
424,281.08163
428,246.34933
429,255.57066
431,195.27231
435,20.797962
439,77.292496
441,31.815514
447,80.714294
449,223.0066
451,206.99597
452,77.73113
454,184.22302
458,270.71716
463,128.75447
467,89.6532
470,123.863945
471,147.15994
474,279.55478
478,77.632965
483,116.71591
484,191.45154
485,58.56831
486,129.25815
491,130.20615
494,92.441376
495,225.503
497,211.45955
499,218.08643
515,128.65277
518,215.31898
521,79.22731
525,
529,228.82253
532,108.82726
534,58.221737
