id,count
0,82.715515
1,255.08894
2,90.54982
4,77.55063
5,61.60048
10,113.08226
11,161.6336
12,301.52103
15,70.71823
17,59.3701
18,294.49268
23,233.66809
25,156.90355
26,57.855663
31,203.62074
39,259.23456
40,56.655746
41,97.79558
42,
43,170.36855
51,280.92697
52,72.80225
54,74.70868
60,126.01514
61,153.22821
62,117.506485
63,52.291946
65,118.29281
66,100.3532
68,237.15607
71,45.99141
80,67.81187
82,
94,139.70216
98,261.10852
101,71.09477
102,145.48982
107,69.754295
112,366.37775
113,83.92228
115,
116,138.97353
120,91.014175
121,84.981705
122,307.21127
132,206.10068
143,52.375164
147,
150,66.7612
151,46.638927
152,282.70862
153,54.524826
155,82.867935
156,60.22561
159,206.51292
161,84.57066
163,60.754864
177,177.34785
186,73.545746
188,62.39457
190,70.43009
191,101.94275
192,217.08751
195,288.62088
200,220.39848
209,283.88
210,76.602615
211,298.1836
214,181.12177
215,61.106644
218,127.04992
219,44.202003
222,91.43178
225,63.423782
228,291.89404
236,237.60619
241,69.71953
242,217.16234
243,257.34872
245,53.713825
247,246.23393
251,191.39915
252,78.76151
253,45.361797
254,81.548096
258,250.60094
260,
261,191.30217
265,46.99082
266,239.90851
267,233.80421
269,174.17001
270,
275,119.19518
278,58.72424
279,48.664
286,82.1716
287,63.109764
288,214.22028
289,211.45195
293,70.5297
294,235.03877
297,
302,97.67691
303,76.85072
304,59.935303
307,104.981705
309,59.651054
311,247.13031
312,139.51588
314,230.86363
315,263.06287
319,229.74487
322,129.76654
323,
325,163.39546
327,252.40727
330,55.077972
332,221.90448
333,63.581448
338,115.9563
341,79.945366
345,110.53147
348,188.02238
349,64.70931
350,102.70357
352,
355,53.894176
356,
358,
363,147.1777
369,206.88338
371,65.69903
372,186.5738
375,270.85876
380,155.60822
388,68.56276
391,
392,238.46182
393,303.7428
394,93.73662
396,51.834015
401,69.17309
407,35.715942
409,53.520103
410,107.285034
416,116.365585
418,102.33444
420,174.16905
421,316.10986
422,183.05415
424,276.83835
428,241.58618
429,277.2558
431,176.88019
435,35.823803
439,97.73189
441,47.647343
