id,count
0,79.60451
1,194.57356
2,106.59541
4,81.92663
5,48.05136
10,111.640816
11,164.44583
12,305.77295
15,70.27563
17,108.81267
18,334.95547
23,268.2527
25,154.40152
26,94.005394
31,194.44957
39,193.30232
40,53.26381
41,112.76592
42,
43,175.06905
51,199.70274
52,61.328697
54,74.07559
60,117.98192
61,152.92584
62,111.87826
63,51.19909
65,101.80027
66,91.746796
68,194.15091
71,69.42902
80,114.57163
82,
94,130.02193
98,295.46735
101,83.11918
102,127.49145
107,105.6226
112,348.24332
113,74.73165
115,
116,115.26034
120,97.64368
121,101.84719
122,324.03915
132,206.71864
143,97.124794
147,
150,78.19682
151,92.839775
152,238.59134
153,110.08621
155,75.40771
156,90.31242
159,167.98862
161,76.021675
163,61.681
177,158.81776
186,82.629166
188,42.073395
190,50.728127
191,95.17275
192,236.11847
195,310.05554
200,222.71529
209,295.2658
210,65.588615
211,217.98529
214,161.69794
215,82.103264
218,125.14328
219,41.30879
222,83.46601
225,45.450672
228,332.863
236,198.48032
241,39.38479
242,163.48758
243,232.08304
245,37.15725
247,246.32393
251,163.20358
252,64.1614
253,101.89256
254,84.64895
258,284.00885
260,
261,150.75739
265,75.64638
266,271.1708
267,194.6436
269,167.52081
270,
275,108.323906
278,84.33001
279,95.14934
286,74.662964
287,57.586365
288,194.56575
289,200.88992
293,51.78344
294,160.61972
297,
302,102.83313
303,75.58465
304,45.001846
307,82.92426
309,48.73152
311,170.70937
312,82.359856
314,173.38057
315,232.984
319,207.008
322,122.94097
323,
325,151.93962
327,258.45285
330,69.56121
332,192.59901
333,44.53746
338,97.26155
341,84.2757
345,88.68721
348,192.59468
349,89.96789
350,86.039795
352,
355,41.87229
356,
358,
363,138.18475
369,151.01912
371,70.83404
372,159.88927
375,310.37146
380,153.95325
388,92.55175
391,
392,214.62727
393,286.15402
394,91.86556
396,44.544174
401,54.848686
407,71.90611
409,77.55978
410,109.63466
416,128.25304
418,84.20048
420,144.74591
421,275.5547
422,154.85574
424,306.26852
428,182.24573
429,213.73228
431,175.74304
435,60.28796
439,80.428734
441,81.01479
447,97.29841
449,180.27112
451,164.91615
452,70.79597
454,222.37543
458,292.95294
463,125.08215
467,79.39475
470,170.9537
471,143.55994
474,309.5539
478,67.67357
483,101.70861
484,140.99611
485,102.12339
486,118.79888
491,113.62733
494,100.15839
495,192.40935
497,194.07605
499,176.06476
515,112.35994
518,221.43582
521,92.67652
525,
529,224.6307
532,122.49253
534,88.16075
540,106.7205
544,302.72525
547,198.39508
549,97.67254
563,71.25201
564,149.64642
567,109.14602
572,126.48524
577,166.36743
578,265.67264
585,180.29092
588,163.84355
589,138.38455
590,101.653885
592,71.35836
594,158.23239
596,52.239
598,196.604
599,131.60811
605,70.07519
606,125.000496
607,208.30646
608,226.82925
609,
610,273.26816
611,94.02517
614,
615,224.41655
616,270.853
617,122.62896
618,272.98514
624,110.155106
629,127.58312
631,114.63042
633,82.110664
637,76.6679
638,132.04285
643,
644,183.67807
645,64.18643
646,214.83105
648,196.5292
650,56.875313
651,97.907906
652,260.66504
656,173.7208
657,71.84824
659,78.1413
660,177.09247
662,96.500984
665,293.49493
675,
681,165.4209
682,148.17804
685,70.52736
686,170.28891
689,69.64115
696,129.55667
703,184.10489
704,112.447136
705,203.3679
714,223.92188
717,79.04571
718,86.44658
720,56.975273
721,308.9191
723,202.51746
726,92.857445
728,151.40341
730,89.98028
731,80.06948
734,307.99457
737,97.891304
738,66.4873
745,197.94086
746,84.41771
749,277.686
752,72.49377
753,81.21229
758,219.9761
765,107.85982
766,266.8581
768,101.34052
769,229.98505
774,136.31741
775,98.141495
781,
784,309.9454
794,82.42275
795,300.5266
796,96.901695
802,85.833435
803,91.39225
805,86.73536
806,267.45135
807,111.15892
809,44.95607
810,166.68227
812,86.232994
814,106.973854
818,295.45
819,165.46138
825,25.690166
836,128.37283
839,129.31374
847,277.89536
848,92.8847
851,152.54514
852,127.603294
853,85.482506
857,160.18045
858,91.54919
859,217.41092
861,39.2649
867,126.57117
870,191.64551
871,203.51056
872,210.58798
874,358.47644
881,197.44862
886,125.253456
890,
895,134.31908
899,82.1273
900,297.5639
901,232.72565
902,260.5523
903,55.800404
913,239.22197
918,248.78284
923,215.63257
924,74.861244
926,38.25921
927,62.69271
930,173.32854
934,83.60905
937,228.02396
939,149.56126
941,79.05372
942,280.92358
946,205.66528
950,110.78386
953,90.466255
959,142.56076
961,54.28229
962,76.25617
964,95.38056
969,207.82452
971,123.574974
976,65.02631
978,249.08282
980,256.8396
981,148.66876
990,201.58844
993,51.05809
996,43.689636
998,234.09091
999,179.39081
1006,111.49137
1008,89.0909
1013,67.81663
1015,107.99117
1016,141.10767
1022,187.30463
1026,250.2774
1028,201.08885
1031,57.506325
1034,
1037,190.77928
1040,
1042,53.626286
1046,74.09746
1048,98.5806
1049,114.357796
1050,
1051,160.45547
1052,233.3976
1055,80.82464
1060,130.46535
1064,94.45866
1066,76.20676
1071,130.9332
1073,74.57801
1089,180.28894
1091,108.62695
1092,55.756443
1093,207.11078
1096,192.39702
1097,236.87637
1098,37.116936
1099,108.31003
1102,160.79669
1107,78.33529
1109,76.87036
1111,75.45762
1112,98.03885
1114,336.44644
1116,294.1601
1117,136.92754
1118,98.34637
1122,
1124,171.44823
1127,111.37933
1133,204.3906
1134,75.03421
1135,154.5688
1139,220.09799
1143,
1150,92.37536
1151,91.95749
1153,279.26685
1155,49.601753
1162,50.144543
1163,241.74222
1166,49.21005
1171,76.77362
1172,57.13858
1173,245.12462
1174,81.6854
1177,86.12292
1178,142.49748
1184,93.53627
1185,102.069786
1186,93.631355
1187,162.14365
1188,288.04248
1191,144.85423
1207,106.764305
1213,103.15485
1215,136.86545
1223,175.9631
1227,107.900154
1236,
1237,
1238,70.61881
1241,56.824623
1248,61.952644
1250,65.068565
1251,144.34195
1253,106.9616
1255,114.46716
1257,186.27135
1261,105.58596
1262,293.90927
1265,139.48824
1273,210.2655
1277,218.9147
1278,124.00366
1280,100.44482
1284,157.36575
1285,211.75879
1288,63.47854
1295,105.40233
1297,227.32529
1299,266.43625
1304,219.61911
1308,68.4624
1310,119.27643
1311,115.07267
1314,71.759415
1315,117.88741
1318,77.58425
