id,count
0,93.4554
1,213.99992
2,34.353554
4,95.247574
5,78.51534
10,135.27248
11,145.63568
12,212.37115
15,62.731365
17,1.602587
18,206.8854
23,189.42899
25,155.41663
26,79.4772
31,167.0827
39,194.01295
40,57.73643
41,101.728485
42,
43,167.60847
51,209.84514
52,62.066624
54,72.73226
60,140.39117
61,161.61653
62,130.54636
63,68.45524
65,140.53287
66,106.484474
68,180.49982
71,34.50311
80,92.35653
82,
94,161.87845
98,200.1272
101,77.72987
102,153.27847
107,78.79049
112,234.11774
113,54.18
115,
116,157.08186
120,84.698586
121,60.451626
122,217.43292
132,170.72263
143,22.46078
147,
150,79.55314
151,67.91698
152,205.71213
153,78.187645
155,59.41596
156,93.90394
159,182.07968
161,89.61817
163,87.95536
177,170.47006
186,90.83947
188,81.24118
190,86.05215
191,96.65565
192,176.72148
195,206.7714
200,177.90115
209,204.41261
210,48.89752
211,220.03206
214,156.23657
215,84.173485
218,143.8346
219,46.14787
222,103.27386
225,68.20454
228,208.28333
236,199.26112
241,85.76734
242,179.58554
243,205.08551
245,63.547142
247,192.02988
251,172.73561
252,89.97552
253,60.160927
254,78.34544
258,202.93039
260,
261,177.5073
265,71.98124
266,183.43564
267,183.99902
269,161.44475
270,
275,133.47261
278,65.83277
279,59.893482
286,101.08395
287,59.047703
288,181.7497
289,177.14545
293,91.93559
294,187.30142
297,
302,92.69974
303,58.026447
304,84.346375
307,120.47598
309,51.49325
311,198.40543
312,74.828415
314,197.00697
315,204.38028
319,186.26498
322,146.86685
323,
325,170.37619
327,185.02032
330,66.28849
332,184.48744
333,90.403786
338,134.8091
341,81.80355
345,98.00009
348,169.19171
349,98.92617
350,115.010185
352,
355,68.56712
356,
358,
363,156.5181
369,186.67847
371,83.23992
372,179.5029
375,199.56903
380,161.77815
388,90.26342
391,
392,178.00774
393,211.94075
394,75.17649
396,58.16158
401,63.645603
407,71.81275
409,90.32758
410,107.94641
416,111.27358
418,126.60884
420,177.8017
421,212.78879
422,175.34897
424,207.75734
428,186.30518
429,205.36249
431,156.82748
435,-3.231411
439,107.36938
441,19.796865
447,69.188156
449,176.6831
451,198.41132
452,65.644905
454,186.82144
458,219.67752
463,158.90086
467,64.4641
470,101.64394
471,149.27231
474,200.73616
478,90.18472
483,95.93928
484,166.84833
485,63.866142
486,153.85226
491,102.149254
494,106.16384
495,167.16699
497,164.00641
499,193.96635
515,136.21515
518,184.79868
521,97.19062
525,
529,198.90901
532,144.90027
534,73.32532
540,81.0507
544,197.39145
547,172.13615
549,100.54412
563,60.416706
564,189.39201
567,88.9029
572,143.16759
577,172.46826
578,208.9401
585,191.86691
588,185.01855
589,152.69499
590,133.94937
592,68.00648
594,109.1287
596,73.96815
598,197.83264
599,163.89493
605,89.01626
606,137.94852
607,180.00348
608,190.31317
609,
610,193.5105
611,102.25922
614,
615,175.477
616,193.94888
617,159.55275
618,186.76114
624,104.48417
629,171.14996
631,94.29299
633,73.60134
637,81.59394
638,121.54356
643,
644,171.29555
645,58.97426
646,176.7073
648,165.63191
650,81.231865
651,92.33984
652,204.16367
656,156.97519
657,86.656425
659,91.25794
660,177.43457
662,120.89078
665,215.8375
675,
681,160.06729
682,171.86908
685,58.73574
686,196.33032
689,69.90003
696,156.21114
703,165.25137
704,109.03433
705,159.4541
714,182.85468
717,67.32195
718,71.15331
720,91.57513
721,222.39638
723,181.939
726,77.59707
728,160.83574
730,106.48914
731,67.47889
734,201.3195
737,57.67365
738,88.083595
745,185.95767
746,57.330757
749,190.93546
752,64.19118
753,64.528206
758,177.82693
765,89.58691
766,206.26927
768,62.87746
769,181.84543
774,179.03888
775,125.79968
781,
784,204.59198
794,88.52205
795,207.80215
796,58.612083
802,79.54896
803,92.85316
805,61.644573
806,196.54993
807,115.17488
809,60.38886
810,191.13364
812,81.16726
814,103.216545
818,197.29855
819,199.54813
825,-16.86867
836,82.57772
839,159.86986
847,197.2313
848,88.10367
851,167.684
852,155.32532
853,18.425842
857,176.53162
858,92.931725
859,178.39413
861,-10.577893
867,152.16812
870,176.0426
871,184.77231
872,212.11722
874,215.78094
881,199.2847
886,159.9526
890,
895,172.57999
899,76.10352
900,201.64085
901,200.75839
902,191.53032
903,78.17057
913,198.60608
918,200.90506
923,166.58194
924,67.58133
926,64.55643
927,90.1414
930,162.93079
934,55.09177
937,166.77606
939,148.73332
941,106.178535
942,216.36096
946,182.14102
950,122.61462
953,92.56048
959,9.760668
961,53.219845
962,95.4766
964,73.09794
969,176.82523
971,160.25186
976,65.35267
978,188.943
980,184.90048
981,175.60852
990,200.60852
993,66.02342
996,73.78497
998,209.11427
999,186.54022
1006,147.182
1008,75.83639
1013,95.420265
1015,101.26363
1016,145.09276
1022,196.84329
1026,173.22168
1028,207.43878
1031,27.84492
1034,
1037,193.78761
1040,
1042,81.594284
1046,92.91251
1048,111.33698
1049,152.16174
1050,
1051,195.54086
1052,176.60172
1055,86.705605
1060,166.43109
1064,84.590614
1066,71.4207
1071,138.31055
1073,79.23563
1089,195.95401
1091,135.31805
1092,77.73817
1093,193.11235
1096,189.77286
1097,181.36469
1098,79.11858
1099,71.42591
1102,204.32236
1107,83.70446
1109,74.84136
1111,40.680264
1112,136.98645
1114,223.40195
1116,204.5438
1117,153.45601
1118,77.47349
1122,
1124,172.17633
1127,92.561806
1133,198.24084
1134,74.945885
1135,150.98868
1139,191.9386
1143,
1150,88.98953
1151,131.58177
1153,192.10352
1155,60.398777
1162,86.51838
1163,183.52133
1166,-5.473998
1171,67.09515
1172,61.07473
1173,194.31442
1174,81.59077
1177,120.21209
1178,78.28554
1184,86.57161
1185,121.048195
1186,97.145294
1187,195.84622
1188,199.72025
1191,166.2507
1207,123.97803
1213,101.70708
1215,147.12703
1223,196.63281
1227,143.43886
1236,
1237,
1238,111.348335
1241,48.671574
1248,94.46174
1250,79.94475
1251,188.07341
1253,94.84647
1255,124.0053
1257,200.73209
1261,120.11881
1262,213.39117
1265,169.97852
1273,201.46799
1277,175.33676
1278,135.72835
1280,78.611565
1284,140.59227
1285,213.66423
1288,98.86929
1295,129.37227
1297,226.57861
1299,195.2094
1304,180.60292
1308,60.71541
1310,117.97185
1311,146.92181
1314,77.2076
1315,118.68513
1318,-11.608931
1320,208.58307
1321,196.78682
1322,185.85281
1330,160.37744
1333,183.73781
1334,174.78714
1341,183.88028
1344,160.44974
1351,192.35309
1354,36.78927
1356,
1363,136.13214
1365,164.76138
1369,158.91522
1373,95.21821
1375,123.39669
1377,70.668015
1379,188.17015
1380,185.60403
1381,105.96588
1384,166.72481
1390,193.72502
1393,193.11595
1395,
1399,196.5525
1400,106.61796
1401,121.209625
1404,188.86566
1408,86.012886
1409,2.5791593
1413,176.63959
1416,195.48074
1418,109.43369
1423,72.82896
1424,52.693493
1425,48.29288
1433,207.8617
1434,163.34087
1436,200.03484
1442,177.25876
1444,72.06696
1445,156.20746
1452,203.19809
1455,177.06726
1462,
1467,3.7505012
1472,65.2795
1475,116.26376
1493,140.60353
1501,188.75851
1503,204.69824
