Id,SalePrice
1461,138438.78
1462,114365.08
1463,197011.5
1464,187707.88
1465,185836.53
1466,185992.78
1467,182348.92
1468,170017.25
1469,178407.8
1470,132153.84
1471,220598.55
1472,101315.164
1473,98623.484
1474,140876.34
1475,108465.33
1476,304232.06
1477,235417.94
1478,279776.88
1479,287960.75
1480,641521.7
1481,357516.9
1482,200788.4
1483,92768.13
1484,160421.81
1485,163344.72
1486,203380.69
1487,480011.97
1488,223237.34
1489,170023.56
1490,247965.75
1491,197175.6
1492,100266.86
1493,147521.28
1494,251282.4
1495,286200.6
1496,231140.9
1497,186080.16
1498,154013.95
1499,155127.97
1500,153241.38
1501,182348.92
1502,182348.92
1503,306186.78
1504,225071.1
1505,232041.25
1506,182348.92
1507,296098.28
1508,182348.92
1509,165040.12
1510,174943.08
1511,137398.17
1512,233316.1
1513,182348.92
1514,182348.92
1515,200027.66
1516,160445.16
1517,168100.11
1518,136833.66
1519,244213.84
1520,182348.92
1521,127273.805
1522,206074.62
1523,122082.914
1524,115308.92
1525,144184.88
1526,120939.61
1527,115451.08
1528,133328.25
1529,132691.67
1530,183168.44
1531,121851.06
1532,182348.92
1533,163405.53
1534,118117.555
1535,148017.19
1536,182348.92
1537,99978.9
1538,143783.97
1539,170621.16
1540,182348.92
1541,160100.86
1542,165971.52
1543,182348.92
1544,89856.336
1545,113690.01
1546,122994.42
1547,160806.31
1548,134829.33
1549,101793.51
1550,126419.7
1551,123188.74
1552,156593.34
1553,182348.92
1554,109941.75
1555,193549.31
1556,107138.34
1557,182348.92
1558,101814.06
1559,182348.92
1560,143806.31
1561,182348.92
1562,122584.93
1563,121095.484
1564,182348.92
1565,156394.22
1566,182348.92
1567,91103.33
1568,182348.92
1569,157366.25
1570,137221.02
1571,122930.59
1572,141656.36
1573,213486.81
1574,182348.92
1575,257080.06
1576,246059.39
1577,173880.81
1578,130849.55
1579,142701.25
1580,182348.92
1581,104053.28
1582,130499.5
1583,337396.72
1584,243344.73
1585,182348.92
1586,60432.863
1587,95917.19
1588,142931.69
1589,119481.5
1590,137194.38
1591,182348.92
1592,131015.336
1593,182348.92
1594,182348.92
1595,182348.92
1596,177005.31
1597,243477.67
1598,218605.34
1599,163967.1
1600,171100.66
1601,87350.29
1602,137494.22
1603,94703.33
1604,248787.53
1605,273634.97
1606,144566.5
1607,182348.92
1608,210476.0
1609,156292.1
1610,144746.1
1611,132329.31
1612,146815.25
1613,182348.92
1614,130764.08
1615,182348.92
1616,182348.92
1617,91727.36
1618,122385.77
1619,119790.63
1620,163195.97
1621,159022.31
1622,153255.22
1623,273553.47
1624,239082.39
1625,132069.9
1626,187079.1
1627,186913.36
1628,182348.92
1629,161935.81
1630,352973.34
1631,218518.84
1632,259506.94
1633,143339.16
1634,208288.34
1635,182348.92
1636,151205.89
1637,252131.72
1638,182348.92
1639,201905.27
1640,182348.92
1641,159904.98
1642,226985.11
1643,182348.92
1644,182348.92
1645,182348.92
1646,151691.72
1647,155670.84
1648,182348.92
1649,182348.92
1650,130142.59
1651,118840.38
1652,97264.08
1653,114278.06
1654,139974.73
1655,155225.66
1656,149379.45
1657,139487.69
1658,139906.02
1659,114115.76
1660,182348.92
1661,538419.7
1662,437043.56
1663,409064.25
1664,654450.9
1665,283268.34
1666,328522.4
1667,208714.56
1668,302002.34
1669,272520.03
1670,330660.4
1671,314495.38
1672,595393.56
1673,289356.9
1674,239480.44
1675,207195.12
1676,204057.56
1677,167052.03
1678,659840.94
1679,494025.34
1680,303659.72
1681,214617.0
1682,258810.47
1683,187054.12
1684,163034.52
1685,166216.38
1686,169437.56
1687,146361.06
1688,198862.31
1689,187201.83
1690,182348.92
1691,182348.92
1692,182348.92
1693,156527.55
1694,180737.84
1695,152287.53
1696,182348.92
1697,153782.81
1698,377228.5
1699,182348.92
1700,213172.64
1701,182348.92
1702,252650.0
1703,227828.75
1704,293914.22
1705,209878.47
1706,372226.28
1707,182348.92
1708,195160.2
1709,293837.28
1710,213878.75
1711,246763.6
1712,266732.53
1713,294216.16
1714,251198.94
1715,199257.44
1716,170115.47
1717,168443.48
1718,182348.92
1719,206734.69
1720,195512.05
1721,154473.78
1722,182348.92
1723,151633.62
1724,206164.69
1725,248073.34
1726,206204.12
1727,164415.9
1728,173338.55
1729,182348.92
1730,153981.98
1731,120678.86
1732,182348.92
1733,182348.92
1734,182348.92
1735,182348.92
1736,118914.336
1737,182348.92
1738,182348.92
1739,233556.97
1740,182348.92
1741,182348.92
1742,165894.81
1743,164300.69
1744,182348.92
1745,185057.45
1746,198271.9
1747,182348.92
1748,279850.3
1749,164033.84
1750,139227.52
1751,182348.92
1752,124152.766
1753,161147.94
1754,236113.6
1755,182348.92
1756,122558.29
1757,116742.98
1758,182348.92
1759,182348.92
1760,180675.83
1761,166689.0
1762,182348.92
1763,134825.2
1764,118828.19
1765,185740.14
1766,218313.38
1767,207936.56
1768,141948.62
1769,182348.92
1770,140046.38
1771,135744.98
1772,154069.06
1773,128078.2
1774,127459.625
1775,132927.48
1776,135915.81
1777,116522.6
1778,139481.66
1779,120445.734
1780,169497.6
1781,125814.86
1782,86155.53
1783,136121.16
1784,96106.7
1785,106345.9
1786,217889.2
