Id,SalePrice
1461,130890.15
1462,286702.16
1463,196323.05
1464,174964.94
1465,182481.44
1466,169404.14
1467,179415.67
1468,169264.62
1469,174102.39
1470,130624.945
1471,223399.97
1472,87726.71
1473,105562.21
1474,134302.03
1475,93995.23
1476,346908.0
1477,217400.67
1478,269368.75
1479,283899.5
1480,576009.4
1481,382813.97
1482,186341.72
1483,134162.3
1484,149669.53
1485,140493.08
1486,195868.95
1487,469050.34
1488,224789.75
1489,187185.92
1490,272687.75
1491,174899.03
1492,98172.305
1493,197202.69
1494,272917.8
1495,293030.03
1496,234988.0
1497,185763.62
1498,140814.92
1499,138383.75
1500,141280.75
1501,179415.67
1502,179415.67
1503,313405.9
1504,222474.67
1505,232006.77
1506,179415.67
1507,295013.84
1508,179415.67
1509,153501.6
1510,159788.25
1511,139248.44
1512,179572.38
1513,179415.67
1514,179415.67
1515,214686.28
1516,171905.16
1517,200429.83
1518,139510.06
1519,192552.22
1520,179415.67
1521,131840.81
1522,166545.84
1523,115988.32
1524,113600.945
1525,114251.82
1526,93614.81
1527,105843.01
1528,137683.2
1529,136401.69
1530,162689.89
1531,150871.9
1532,179415.67
1533,154327.47
1534,115866.04
1535,158167.25
1536,179415.67
1537,96193.22
1538,129976.08
1539,174743.16
1540,179415.67
1541,141058.7
1542,153835.75
1543,179415.67
1544,82428.69
1545,118209.49
1546,127537.35
1547,146018.38
1548,134665.19
1549,130614.82
1550,138024.5
1551,127289.03
1552,134460.56
1553,179415.67
1554,103357.945
1555,192150.84
1556,120109.11
1557,179415.67
1558,102034.38
1559,179415.67
1560,143289.78
1561,179415.67
1562,114928.03
1563,124229.05
1564,179415.67
1565,175106.78
1566,179415.67
1567,89907.35
1568,179415.67
1569,150641.19
1570,111154.914
1571,129016.99
1572,137078.72
1573,230176.9
1574,179415.67
1575,255229.56
1576,246303.92
1577,171207.58
1578,166736.88
1579,136970.34
1580,179415.67
1581,122940.1
1582,120984.31
1583,363961.72
1584,215463.5
1585,179415.67
1586,54576.05
1587,97013.79
1588,135567.44
1589,121069.445
1590,125868.055
1591,179415.67
1592,126259.23
1593,179415.67
1594,179415.67
1595,179415.67
1596,193085.88
1597,217439.47
1598,184855.94
1599,159536.97
1600,168295.81
1601,86462.336
1602,130502.734
1603,91760.81
1604,239265.44
1605,268496.78
1606,137033.4
1607,179415.67
1608,190516.45
1609,155033.1
1610,142282.47
1611,154597.19
1612,173205.11
1613,179415.67
1614,113357.96
1615,179415.67
1616,179415.67
1617,96547.52
1618,116340.91
1619,114506.52
1620,218457.28
1621,149865.58
1622,131547.14
1623,207123.02
1624,250089.44
1625,125604.49
1626,163966.03
1627,181343.36
1628,179415.67
1629,154752.84
1630,352764.9
1631,169192.11
1632,176091.83
1633,147554.38
1634,196063.6
1635,179415.67
1636,149705.2
1637,262189.6
1638,179415.67
1639,182773.42
1640,179415.67
1641,161880.22
1642,213290.45
1643,179415.67
1644,179415.67
1645,179415.67
1646,146889.03
1647,139529.31
1648,179415.67
1649,179415.67
1650,131221.86
1651,121181.3
1652,98609.13
1653,108613.49
1654,141318.97
1655,145599.38
1656,148472.56
1657,138987.12
1658,133645.9
1659,103183.75
1660,179415.67
1661,437423.4
1662,360612.47
1663,375777.34
1664,597329.6
1665,273379.97
1666,302710.3
1667,208200.1
1668,278542.25
1669,253636.28
1670,323979.97
1671,286061.88
1672,604526.1
1673,301585.16
1674,241975.8
1675,205286.5
1676,213503.0
1677,158273.55
1678,644459.94
1679,457268.47
1680,311798.97
1681,239394.77
1682,267635.78
1683,205113.28
1684,158581.98
1685,161106.0
1686,155926.28
1687,143490.47
1688,192936.77
1689,175645.67
1690,179415.67
1691,179415.67
1692,179415.67
1693,150761.84
1694,174592.64
1695,141166.05
1696,179415.67
1697,142490.0
1698,347815.97
1699,179415.67
1700,230750.0
1701,179415.67
1702,238864.23
1703,241793.14
1704,281792.53
1705,223153.16
1706,514448.97
1707,179415.67
1708,202226.1
1709,267883.25
1710,195912.62
1711,242902.45
1712,262908.4
1713,315806.25
1714,171659.58
1715,199539.48
1716,191465.38
1717,174310.27
1718,179415.67
1719,185527.9
1720,195894.47
1721,174679.86
1722,179415.67
1723,150057.0
1724,208515.86
1725,257027.78
1726,175937.64
1727,142332.39
1728,174836.1
1729,179415.67
1730,154456.16
1731,162696.61
1732,179415.67
1733,179415.67
1734,179415.67
1735,179415.67
1736,115698.1
1737,179415.67
1738,179415.67
1739,327372.6
1740,179415.67
1741,179415.67
1742,165545.25
1743,167276.12
1744,179415.67
1745,207292.92
1746,192523.73
1747,179415.67
1748,260727.34
1749,144548.28
1750,143486.5
1751,179415.67
1752,116235.97
1753,177528.53
1754,236715.6
1755,179415.67
1756,133092.53
1757,111034.3
1758,179415.67
1759,179415.67
1760,159027.6
1761,160610.28
1762,179415.67
1763,135684.25
1764,113507.625
1765,184740.53
1766,248553.75
1767,265800.56
1768,135074.34
1769,179415.67
1770,129638.92
1771,121312.43
1772,144338.66
1773,182177.14
1774,213899.1
1775,122252.74
1776,130766.78
1777,113182.445
1778,131261.11
1779,121271.49
1780,163949.44
1781,117805.29
1782,98174.87
1783,128429.22
1784,98854.23
1785,107797.63
1786,154853.02
1787,138280.98
1788,179415.67
1789,101195.68
1790,79631.91
1791,245056.56
1792,154383.4
1793,132790.39
1794,119803.12
1795,126088.97
1796,110646.07
1797,152764.44
1798,107775.336
1799,113136.91
1800,113717.39
1801,139803.42
1802,120113.805
1803,160901.27
1804,138481.12
