Id,SalePrice
1461,152953.97
1462,125745.09
1463,203211.6
1464,193366.1
1465,194104.12
1466,192564.23
1467,183876.0
1468,158005.84
1469,177278.42
1470,136162.52
1471,219407.38
1472,100972.86
1473,109966.52
1474,151653.0
1475,104157.78
1476,343542.53
1477,231396.6
1478,266891.38
1479,291957.9
1480,573735.44
1481,350790.78
1482,184020.78
1483,138238.0
1484,162648.8
1485,144358.47
1486,190223.17
1487,415961.03
1488,224741.56
1489,183774.83
1490,254889.8
1491,196474.06
1492,107669.266
1493,172866.98
1494,256131.72
1495,294019.28
1496,231629.17
1497,153145.88
1498,148266.52
1499,154968.64
1500,145785.77
1501,183876.0
1502,183876.0
1503,340855.97
1504,208111.69
1505,252152.25
1506,183876.0
1507,281731.4
1508,183876.0
1509,178715.12
1510,182039.72
1511,141056.58
1512,224707.52
1513,183876.0
1514,183876.0
1515,178569.95
1516,150801.02
1517,165931.92
1518,192604.34
1519,248034.25
1520,183876.0
1521,143533.72
1522,173497.81
1523,118647.67
1524,120352.93
1525,134445.81
1526,129800.43
1527,106954.195
1528,130222.49
1529,165472.95
1530,163005.34
1531,163292.3
1532,183876.0
1533,160716.58
1534,117355.02
1535,176313.56
1536,183876.0
1537,104472.98
1538,156069.06
1539,192400.75
1540,183876.0
1541,170686.83
1542,151182.92
1543,183876.0
1544,89062.09
1545,95293.97
1546,125564.13
1547,142474.9
1548,139910.45
1549,118844.25
1550,149418.3
1551,139921.72
1552,149615.12
1553,183876.0
1554,97206.914
1555,192111.2
1556,114166.586
1557,183876.0
1558,85861.414
1559,183876.0
1560,137400.53
1561,183876.0
1562,116332.555
1563,120855.7
1564,183876.0
1565,168600.72
1566,183876.0
1567,96593.26
1568,183876.0
1569,195533.19
1570,129204.03
1571,120866.336
1572,152209.9
1573,206696.62
1574,183876.0
1575,300696.3
1576,268489.97
1577,164399.9
1578,156412.53
1579,138761.45
1580,183876.0
1581,162686.16
1582,125290.516
1583,369369.53
1584,220948.9
1585,183876.0
1586,68444.44
1587,101970.14
1588,139890.06
1589,150549.4
1590,143769.22
1591,183876.0
1592,133602.83
1593,183876.0
1594,183876.0
1595,183876.0
1596,203376.66
1597,223368.84
1598,183895.14
1599,168277.89
1600,173036.14
1601,86892.44
1602,146074.2
1603,109304.734
1604,246606.8
1605,259645.56
1606,155713.9
1607,183876.0
1608,195492.69
1609,160629.92
1610,135089.47
1611,148420.55
1612,174829.22
1613,183876.0
1614,146709.53
1615,183876.0
1616,183876.0
1617,98364.42
1618,119496.84
1619,142720.0
1620,206684.6
1621,162751.53
1622,134940.12
1623,179894.62
1624,238365.0
1625,131842.67
1626,201495.1
1627,193284.1
1628,183876.0
1629,145575.75
1630,310122.53
1631,194856.39
1632,221163.28
1633,129221.89
1634,184124.69
1635,183876.0
1636,155375.66
1637,295988.47
1638,183876.0
1639,183301.53
1640,183876.0
1641,153284.19
1642,193799.97
1643,183876.0
1644,183876.0
1645,183876.0
1646,159947.53
1647,160443.06
1648,183876.0
1649,183876.0
1650,137725.69
1651,121235.72
1652,103238.13
1653,86278.8
1654,155504.81
1655,134608.83
1656,147865.38
1657,155036.11
1658,148820.06
1659,128350.69
1660,183876.0
1661,466711.3
1662,451140.28
1663,394886.8
1664,550398.5
1665,286726.84
1666,401221.72
1667,216704.47
1668,296605.75
1669,245805.77
1670,320816.16
1671,292867.06
1672,558862.06
1673,289331.6
1674,243811.12
1675,201442.5
1676,212270.25
1677,166277.02
1678,612214.6
1679,417271.22
1680,293969.6
1681,201382.28
1682,342146.66
1683,186365.36
1684,166276.47
1685,157196.23
1686,164792.61
1687,129550.445
1688,183067.12
1689,185444.52
1690,183876.0
1691,183876.0
1692,183876.0
1693,130671.484
1694,175849.08
1695,119014.5
1696,183876.0
1697,121422.586
1698,393328.03
1699,183876.0
1700,212561.14
1701,183876.0
1702,251122.88
1703,243444.47
1704,296292.6
1705,204413.48
1706,505764.47
1707,183876.0
1708,213579.36
1709,276170.5
1710,198307.11
1711,238421.47
1712,270424.03
1713,293022.2
1714,185870.5
1715,196523.62
1716,182397.78
1717,163324.19
1718,183876.0
1719,204713.88
1720,184989.78
1721,183066.64
1722,183876.0
1723,167815.95
1724,200704.25
1725,252171.84
1726,201817.1
1727,170239.14
1728,164863.28
1729,183876.0
1730,154639.6
1731,134555.48
1732,183876.0
1733,183876.0
1734,183876.0
1735,183876.0
1736,100645.76
1737,183876.0
1738,183876.0
1739,211831.72
1740,183876.0
