Id,SalePrice
1461,132070.19
1462,22623.389
1463,196650.38
1464,187141.94
1465,191260.11
1466,181560.75
1467,179752.62
1468,158983.62
1469,161908.94
1470,135550.16
1471,197310.6
1472,102580.305
1473,109014.24
1474,142231.22
1475,107260.945
1476,361549.25
1477,226009.05
1478,237677.72
1479,272480.34
1480,483173.2
1481,373872.38
1482,184187.92
1483,147591.31
1484,172671.16
1485,146235.27
1486,179862.9
1487,413115.12
1488,229405.0
1489,181243.6
1490,209556.38
1491,174120.31
1492,110885.66
1493,196271.58
1494,265873.9
1495,268770.9
1496,214573.61
1497,166427.44
1498,142783.75
1499,146888.4
1500,146622.72
1501,179752.62
1502,179752.62
1503,291751.47
1504,210075.44
1505,241954.64
1506,179752.62
1507,286126.47
1508,179752.62
1509,180290.62
1510,160289.55
1511,146285.4
1512,218630.75
1513,179752.62
1514,179752.62
1515,194911.78
1516,147007.58
1517,131518.83
1518,192507.77
1519,253020.16
1520,179752.62
1521,142501.47
1522,185662.17
1523,127244.9
1524,122012.086
1525,113715.805
1526,135761.66
1527,110201.16
1528,138011.36
1529,148131.88
1530,173934.83
1531,138027.38
1532,179752.62
1533,182128.28
1534,121027.61
1535,162889.5
1536,179752.62
1537,99857.305
1538,139013.6
1539,199552.28
1540,179752.62
1541,163099.16
1542,157419.06
1543,179752.62
1544,103632.29
1545,117348.77
1546,132761.28
1547,128990.63
1548,131679.72
1549,134605.45
1550,153180.77
1551,125964.32
1552,153530.38
1553,179752.62
1554,104266.305
1555,184618.81
1556,119560.695
1557,179752.62
1558,108398.445
1559,179752.62
1560,150608.9
1561,179752.62
1562,120169.12
1563,126007.29
1564,179752.62
1565,185873.27
1566,179752.62
1567,92733.35
1568,179752.62
1569,199576.84
1570,125145.48
1571,109361.65
1572,142438.03
1573,250611.11
1574,179752.62
1575,257080.11
1576,251794.97
1577,177158.56
1578,148865.53
1579,132506.44
1580,179752.62
1581,164741.06
1582,123545.54
1583,342827.03
1584,213364.0
1585,179752.62
1586,61767.832
1587,94027.21
1588,137107.16
1589,120515.0
1590,124294.984
1591,179752.62
1592,134861.16
1593,179752.62
1594,179752.62
1595,179752.62
1596,207152.84
1597,198864.67
1598,156009.8
1599,151291.0
1600,178341.69
1601,75811.83
1602,140459.9
1603,91776.26
1604,252989.47
1605,246636.0
1606,152904.75
1607,179752.62
